siparis_id,tarih,musteri_id,urun_id,adet,liste_fiyati,kupon_kodu,indirim_tutari,odenen_tutar,kanal,bolge,musteriden_alinan_kargo,kargo_maliyeti
S114930,2026-08-24,M20412,U606,1,490.00,HOSGELDIN30,147.00,343.00,instagram,Doğu Anadolu,0.00,194.13
S114931,2026-08-24,M18547,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Akdeniz,0.00,131.35
S114932,2026-08-24,M20413,U403,1,2890.00,HOSGELDIN30,867.00,2023.00,google,Akdeniz,0.00,124.14
S114933,2026-08-24,M20414,U606,2,490.00,,0.00,980.00,organik,Marmara,0.00,102.99
S114934,2026-08-24,M19343,U408,1,690.00,,0.00,690.00,organik,Doğu Anadolu,0.00,211.27
S114934,2026-08-24,M19343,U502,1,790.00,,0.00,790.00,organik,Doğu Anadolu,0.00,0.00
S114935,2026-08-24,M20415,U404,1,1490.00,,0.00,1490.00,organik,Marmara,0.00,96.96
S114935,2026-08-24,M20415,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,0.00
S114936,2026-08-24,M20416,U301,1,2190.00,,0.00,2190.00,instagram,İç Anadolu,0.00,133.28
S114936,2026-08-24,M20416,U602,1,290.00,,0.00,290.00,instagram,İç Anadolu,0.00,0.00
S114936,2026-08-24,M20416,U408,2,690.00,,0.00,1380.00,instagram,İç Anadolu,0.00,0.00
S114937,2026-08-24,M17568,U407,1,1690.00,,0.00,1690.00,organik,Marmara,0.00,90.84
S114938,2026-08-24,M15717,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,104.20
S114938,2026-08-24,M15717,U503,2,590.00,HOSGELDIN30,354.00,826.00,google,Marmara,0.00,0.00
S114938,2026-08-24,M15717,U408,1,690.00,HOSGELDIN30,207.00,483.00,google,Marmara,0.00,0.00
S114939,2026-08-24,M19677,U601,1,1290.00,,0.00,1290.00,instagram,Karadeniz,0.00,130.72
S114940,2026-08-24,M20417,U306,1,690.00,,0.00,690.00,tiktok,Marmara,0.00,101.93
S114941,2026-08-24,M20418,U402,1,9900.00,,0.00,9900.00,instagram,Akdeniz,0.00,109.00
S114942,2026-08-24,M20419,U401,1,6990.00,,0.00,6990.00,organik,Marmara,0.00,97.59
S114943,2026-08-24,M20420,U404,1,1490.00,,0.00,1490.00,tiktok,Ege,0.00,104.74
S114944,2026-08-24,M20421,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,95.31
S114945,2026-08-24,M13819,U408,1,690.00,,0.00,690.00,tiktok,Marmara,0.00,103.65
S114945,2026-08-24,M13819,U105,1,1890.00,,0.00,1890.00,tiktok,Marmara,0.00,0.00
S114946,2026-08-24,M20422,U408,1,690.00,,0.00,690.00,tiktok,İç Anadolu,0.00,117.17
S114947,2026-08-24,M20423,U406,1,990.00,,0.00,990.00,instagram,Akdeniz,0.00,132.27
S114947,2026-08-24,M20423,U301,1,2190.00,,0.00,2190.00,instagram,Akdeniz,0.00,0.00
S114948,2026-08-24,M19553,U407,1,1690.00,HOSGELDIN30,507.00,1183.00,instagram,Doğu Anadolu,0.00,182.56
S114949,2026-08-24,M20424,U606,2,490.00,,0.00,980.00,organik,İç Anadolu,0.00,121.43
S114950,2026-08-24,M20425,U606,1,490.00,,0.00,490.00,organik,Ege,0.00,101.61
S114951,2026-08-24,M20426,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Güneydoğu Anadolu,0.00,185.78
S114952,2026-08-24,M20427,U606,1,490.00,,0.00,490.00,google,Ege,0.00,114.30
S114953,2026-08-24,M20428,U403,1,2890.00,HOSGELDIN30,867.00,2023.00,instagram,Doğu Anadolu,0.00,183.96
S114954,2026-08-24,M20429,U606,2,490.00,,0.00,980.00,organik,Marmara,0.00,102.56
S114955,2026-08-24,M12281,U504,1,490.00,,0.00,490.00,organik,Marmara,0.00,106.81
S114956,2026-08-24,M20430,U606,1,490.00,HOSGELDIN30,147.00,343.00,google,İç Anadolu,0.00,114.32
S114957,2026-08-24,M19796,U205,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Marmara,0.00,90.37
S114958,2026-08-24,M17517,U504,1,490.00,HOSGELDIN30,147.00,343.00,organik,İç Anadolu,0.00,107.88
S114959,2026-08-24,M20431,U407,1,1690.00,HOSGELDIN30,507.00,1183.00,organik,Karadeniz,0.00,131.00
S114960,2026-08-25,M20432,U503,1,590.00,,0.00,590.00,organik,Doğu Anadolu,0.00,202.30
S114960,2026-08-25,M20432,U603,1,390.00,,0.00,390.00,organik,Doğu Anadolu,0.00,0.00
S114961,2026-08-25,M20433,U503,2,590.00,,0.00,1180.00,tiktok,Marmara,0.00,89.70
S114962,2026-08-25,M20434,U406,2,990.00,,0.00,1980.00,google,Güneydoğu Anadolu,0.00,191.84
S114963,2026-08-25,M20435,U408,1,690.00,HOSGELDIN30,207.00,483.00,tiktok,Marmara,0.00,96.14
S114964,2026-08-25,M20436,U205,1,1290.00,,0.00,1290.00,organik,Marmara,0.00,99.52
S114965,2026-08-25,M20437,U504,1,490.00,HOSGELDIN30,147.00,343.00,organik,Ege,0.00,119.19
S114966,2026-08-25,M18244,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Ege,0.00,100.87
S114967,2026-08-25,M20438,U408,1,690.00,HOSGELDIN30,207.00,483.00,instagram,Ege,0.00,111.17
S114967,2026-08-25,M20438,U202,1,2790.00,HOSGELDIN30,837.00,1953.00,instagram,Ege,0.00,0.00
S114967,2026-08-25,M20438,U506,1,890.00,HOSGELDIN30,267.00,623.00,instagram,Ege,0.00,0.00
S114968,2026-08-25,M14486,U406,2,990.00,,0.00,1980.00,google,Marmara,0.00,102.99
S114969,2026-08-25,M18281,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Karadeniz,0.00,118.20
S114970,2026-08-25,M20439,U504,1,490.00,HOSGELDIN30,147.00,343.00,google,Karadeniz,0.00,140.13
S114970,2026-08-25,M20439,U405,1,1190.00,HOSGELDIN30,357.00,833.00,google,Karadeniz,0.00,0.00
S114971,2026-08-25,M20440,U503,2,590.00,,0.00,1180.00,organik,İç Anadolu,0.00,117.80
S114972,2026-08-25,M20441,U303,1,1290.00,HOSGELDIN30,387.00,903.00,instagram,Marmara,0.00,99.17
S114973,2026-08-25,M15917,U504,1,490.00,,0.00,490.00,google,Ege,0.00,116.55
S114973,2026-08-25,M15917,U503,3,590.00,,0.00,1770.00,google,Ege,0.00,0.00
S114974,2026-08-25,M20442,U103,1,3290.00,,0.00,3290.00,instagram,Marmara,0.00,100.54
S114974,2026-08-25,M20442,U602,2,290.00,,0.00,580.00,instagram,Marmara,0.00,0.00
S114975,2026-08-25,M19517,U503,1,590.00,HOSGELDIN30,177.00,413.00,google,Marmara,0.00,102.09
S114975,2026-08-25,M19517,U204,1,2290.00,HOSGELDIN30,687.00,1603.00,google,Marmara,0.00,0.00
S114975,2026-08-25,M19517,U602,3,290.00,HOSGELDIN30,261.00,609.00,google,Marmara,0.00,0.00
S114976,2026-08-25,M19773,U501,2,1190.00,HOSGELDIN30,714.00,1666.00,organik,Doğu Anadolu,0.00,181.67
S114976,2026-08-25,M19773,U105,1,1890.00,HOSGELDIN30,567.00,1323.00,organik,Doğu Anadolu,0.00,0.00
S114977,2026-08-25,M19698,U606,1,490.00,HOSGELDIN30,147.00,343.00,tiktok,Güneydoğu Anadolu,0.00,187.53
S114978,2026-08-25,M16163,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Marmara,0.00,95.58
S114979,2026-08-25,M18589,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,92.49
S114980,2026-08-25,M20443,U408,1,690.00,HOSGELDIN30,207.00,483.00,tiktok,İç Anadolu,0.00,122.06
S114981,2026-08-25,M16082,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,İç Anadolu,0.00,111.47
S114982,2026-08-25,M20444,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Marmara,0.00,101.07
S114983,2026-08-25,M20445,U601,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Akdeniz,0.00,108.72
S114984,2026-08-25,M20446,U401,1,6990.00,,0.00,6990.00,organik,Marmara,0.00,102.02
S114985,2026-08-25,M20447,U606,1,490.00,,0.00,490.00,organik,Ege,0.00,117.69
S114986,2026-08-25,M17431,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,instagram,Marmara,0.00,101.62
S114986,2026-08-25,M17431,U405,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Marmara,0.00,0.00
S114986,2026-08-25,M17431,U603,1,390.00,HOSGELDIN30,117.00,273.00,instagram,Marmara,0.00,0.00
S114987,2026-08-25,M18074,U606,1,490.00,HOSGELDIN30,147.00,343.00,google,İç Anadolu,0.00,122.27
S114988,2026-08-25,M19129,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Marmara,0.00,107.01
S114989,2026-08-25,M20448,U605,1,890.00,HOSGELDIN30,267.00,623.00,instagram,Marmara,0.00,99.73
S114990,2026-08-25,M14829,U405,1,1190.00,,0.00,1190.00,google,Doğu Anadolu,0.00,205.82
S114991,2026-08-25,M20449,U504,3,490.00,HOSGELDIN30,441.00,1029.00,tiktok,İç Anadolu,0.00,111.74
S114992,2026-08-25,M20450,U503,1,590.00,,0.00,590.00,instagram,Karadeniz,0.00,146.89
S114992,2026-08-25,M20450,U501,1,1190.00,,0.00,1190.00,instagram,Karadeniz,0.00,0.00
S114992,2026-08-25,M20450,U306,2,690.00,,0.00,1380.00,instagram,Karadeniz,0.00,0.00
S114993,2026-08-25,M20451,U406,1,990.00,,0.00,990.00,organik,Marmara,0.00,88.49
S114994,2026-08-25,M20452,U504,1,490.00,HOSGELDIN30,147.00,343.00,tiktok,Doğu Anadolu,0.00,189.53
S114995,2026-08-25,M20453,U506,2,890.00,,0.00,1780.00,organik,Marmara,0.00,98.77
S114995,2026-08-25,M20453,U604,2,590.00,,0.00,1180.00,organik,Marmara,0.00,0.00
S114995,2026-08-25,M20453,U302,1,3690.00,,0.00,3690.00,organik,Marmara,0.00,0.00
S114996,2026-08-25,M20454,U604,1,590.00,,0.00,590.00,organik,Ege,0.00,103.16
S114997,2026-08-25,M14575,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Ege,0.00,113.06
S114998,2026-08-25,M18432,U502,1,790.00,HOSGELDIN30,237.00,553.00,organik,Akdeniz,0.00,116.88
S114998,2026-08-25,M18432,U606,2,490.00,HOSGELDIN30,294.00,686.00,organik,Akdeniz,0.00,0.00
S114999,2026-08-25,M20455,U602,1,290.00,,0.00,290.00,organik,İç Anadolu,0.00,106.49
S115000,2026-08-25,M20456,U606,1,490.00,,0.00,490.00,organik,İç Anadolu,0.00,114.17
S115001,2026-08-25,M11617,U506,1,890.00,,0.00,890.00,organik,Ege,0.00,113.39
S115002,2026-08-25,M20457,U603,1,390.00,,0.00,390.00,organik,Marmara,0.00,88.46
S115003,2026-08-25,M18170,U503,1,590.00,,0.00,590.00,google,Marmara,0.00,100.40
S115004,2026-08-25,M17796,U501,1,1190.00,,0.00,1190.00,organik,İç Anadolu,0.00,109.66
S115005,2026-08-25,M20458,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,102.59
S115006,2026-08-25,M20459,U501,1,1190.00,,0.00,1190.00,organik,Akdeniz,0.00,130.11
S115007,2026-08-25,M20453,U503,2,590.00,,0.00,1180.00,tiktok,Akdeniz,0.00,139.18
S115007,2026-08-25,M20453,U502,1,790.00,,0.00,790.00,tiktok,Akdeniz,0.00,0.00
S115007,2026-08-25,M20453,U104,1,2490.00,,0.00,2490.00,tiktok,Akdeniz,0.00,0.00
S115008,2026-08-25,M11921,U204,1,2290.00,HOSGELDIN30,687.00,1603.00,tiktok,İç Anadolu,0.00,110.53
S115009,2026-08-25,M20460,U602,1,290.00,,0.00,290.00,organik,Marmara,0.00,98.84
S115009,2026-08-25,M20460,U506,1,890.00,,0.00,890.00,organik,Marmara,0.00,0.00
S115009,2026-08-25,M20460,U402,1,9900.00,,0.00,9900.00,organik,Marmara,0.00,0.00
S115010,2026-08-25,M20461,U504,3,490.00,,0.00,1470.00,organik,Güneydoğu Anadolu,0.00,191.10
S115011,2026-08-25,M18961,U306,1,690.00,HOSGELDIN30,207.00,483.00,organik,Akdeniz,0.00,127.06
S115011,2026-08-25,M18961,U602,1,290.00,HOSGELDIN30,87.00,203.00,organik,Akdeniz,0.00,0.00
S115012,2026-08-25,M20462,U606,2,490.00,,0.00,980.00,organik,Karadeniz,0.00,134.72
S115013,2026-08-25,M20463,U408,1,690.00,,0.00,690.00,tiktok,Marmara,0.00,95.28
S115014,2026-08-25,M20464,U105,2,1890.00,,0.00,3780.00,organik,Doğu Anadolu,0.00,197.16
S115014,2026-08-25,M20464,U406,3,990.00,,0.00,2970.00,organik,Doğu Anadolu,0.00,0.00
S115015,2026-08-25,M20465,U408,2,690.00,,0.00,1380.00,organik,Akdeniz,0.00,129.35
S115016,2026-08-25,M20466,U303,1,1290.00,,0.00,1290.00,organik,Güneydoğu Anadolu,0.00,169.15
S115017,2026-08-25,M20467,U204,1,2290.00,,0.00,2290.00,instagram,Karadeniz,0.00,142.89
S115017,2026-08-25,M20467,U406,1,990.00,,0.00,990.00,instagram,Karadeniz,0.00,0.00
S115017,2026-08-25,M20467,U606,2,490.00,,0.00,980.00,instagram,Karadeniz,0.00,0.00
S115018,2026-08-25,M12452,U606,2,490.00,,0.00,980.00,organik,Ege,0.00,116.95
S115018,2026-08-25,M12452,U503,1,590.00,,0.00,590.00,organik,Ege,0.00,0.00
S115019,2026-08-25,M17400,U201,1,3490.00,HOSGELDIN30,1047.00,2443.00,google,İç Anadolu,0.00,110.88
S115020,2026-08-25,M13904,U502,1,790.00,,0.00,790.00,instagram,Karadeniz,0.00,140.39
S115021,2026-08-25,M20468,U405,1,1190.00,,0.00,1190.00,organik,Ege,0.00,105.05
S115022,2026-08-25,M20469,U601,1,1290.00,,0.00,1290.00,organik,Karadeniz,0.00,125.58
S115023,2026-08-25,M17350,U602,3,290.00,HOSGELDIN30,261.00,609.00,organik,Marmara,0.00,104.45
S115024,2026-08-25,M20470,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Akdeniz,0.00,135.74
S115024,2026-08-25,M20470,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Akdeniz,0.00,0.00
S115025,2026-08-25,M20471,U501,1,1190.00,,0.00,1190.00,instagram,Marmara,0.00,95.59
S115025,2026-08-25,M20471,U205,1,1290.00,,0.00,1290.00,instagram,Marmara,0.00,0.00
S115026,2026-08-25,M20472,U503,1,590.00,,0.00,590.00,organik,Akdeniz,0.00,111.23
S115027,2026-08-25,M20473,U406,3,990.00,,0.00,2970.00,instagram,Akdeniz,0.00,110.76
S115028,2026-08-25,M11128,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Marmara,0.00,88.44
S115029,2026-08-25,M18264,U408,1,690.00,,0.00,690.00,google,İç Anadolu,0.00,127.97
S115029,2026-08-25,M18264,U603,1,390.00,,0.00,390.00,google,İç Anadolu,0.00,0.00
S115030,2026-08-25,M20142,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Doğu Anadolu,0.00,173.39
S115031,2026-08-25,M20474,U503,1,590.00,,0.00,590.00,google,Ege,0.00,109.93
S115032,2026-08-25,M10092,U606,1,490.00,,0.00,490.00,google,Marmara,0.00,115.17
S115032,2026-08-25,M10092,U204,1,2290.00,,0.00,2290.00,google,Marmara,0.00,0.00
S115032,2026-08-25,M10092,U504,1,490.00,,0.00,490.00,google,Marmara,0.00,0.00
S115033,2026-08-25,M18972,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Marmara,0.00,102.81
S115034,2026-08-25,M20475,U502,2,790.00,HOSGELDIN30,474.00,1106.00,organik,Güneydoğu Anadolu,0.00,181.68
S115035,2026-08-25,M19838,U504,1,490.00,,0.00,490.00,google,Marmara,0.00,97.57
S115036,2026-08-25,M17557,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Doğu Anadolu,0.00,179.77
S115037,2026-08-25,M18923,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,101.53
S115037,2026-08-25,M18923,U408,1,690.00,HOSGELDIN30,207.00,483.00,organik,Marmara,0.00,0.00
S115037,2026-08-25,M18923,U606,1,490.00,HOSGELDIN30,147.00,343.00,organik,Marmara,0.00,0.00
S115038,2026-08-25,M20476,U504,2,490.00,,0.00,980.00,tiktok,İç Anadolu,0.00,118.94
S115039,2026-08-25,M20477,U502,1,790.00,,0.00,790.00,tiktok,Ege,0.00,105.74
S115040,2026-08-25,M20478,U406,1,990.00,HOSGELDIN30,297.00,693.00,organik,Marmara,0.00,113.66
S115040,2026-08-25,M20478,U205,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Marmara,0.00,0.00
S115040,2026-08-25,M20478,U303,1,1290.00,HOSGELDIN30,387.00,903.00,organik,Marmara,0.00,0.00
S115041,2026-08-25,M20479,U502,1,790.00,,0.00,790.00,instagram,Marmara,0.00,100.48
S115042,2026-08-25,M18340,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,112.35
S115042,2026-08-25,M18340,U601,2,1290.00,HOSGELDIN30,774.00,1806.00,google,Marmara,0.00,0.00
S115043,2026-08-25,M20480,U606,1,490.00,,0.00,490.00,tiktok,İç Anadolu,0.00,115.33
S115044,2026-08-25,M20321,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,90.17
S115045,2026-08-25,M13503,U406,2,990.00,,0.00,1980.00,instagram,Güneydoğu Anadolu,0.00,213.14
S115045,2026-08-25,M13503,U408,1,690.00,,0.00,690.00,instagram,Güneydoğu Anadolu,0.00,0.00
S115045,2026-08-25,M13503,U603,1,390.00,,0.00,390.00,instagram,Güneydoğu Anadolu,0.00,0.00
S115046,2026-08-25,M20481,U506,1,890.00,,0.00,890.00,organik,Karadeniz,0.00,135.35
S115047,2026-08-25,M20482,U602,1,290.00,,0.00,290.00,instagram,Marmara,0.00,94.58
S115047,2026-08-25,M20482,U406,1,990.00,,0.00,990.00,instagram,Marmara,0.00,0.00
S115048,2026-08-25,M20483,U304,1,2490.00,,0.00,2490.00,tiktok,İç Anadolu,0.00,111.37
S115049,2026-08-25,M20484,U406,1,990.00,,0.00,990.00,google,Karadeniz,0.00,140.56
S115050,2026-08-25,M19625,U604,1,590.00,HOSGELDIN30,177.00,413.00,google,Güneydoğu Anadolu,0.00,182.88
S115051,2026-08-25,M20485,U205,1,1290.00,,0.00,1290.00,organik,Doğu Anadolu,0.00,198.31
S115051,2026-08-25,M20485,U602,1,290.00,,0.00,290.00,organik,Doğu Anadolu,0.00,0.00
S115052,2026-08-25,M20486,U405,1,1190.00,,0.00,1190.00,tiktok,Karadeniz,0.00,142.22
S115053,2026-08-25,M19914,U105,1,1890.00,,0.00,1890.00,google,Ege,0.00,114.80
S115054,2026-08-25,M18593,U502,1,790.00,,0.00,790.00,organik,Ege,0.00,113.85
S115055,2026-08-25,M20487,U301,1,2190.00,,0.00,2190.00,google,Marmara,0.00,99.77
S115056,2026-08-25,M20488,U602,3,290.00,,0.00,870.00,google,Güneydoğu Anadolu,0.00,170.07
S115057,2026-08-25,M20489,U505,2,1390.00,HOSGELDIN30,834.00,1946.00,instagram,Karadeniz,0.00,125.32
S115058,2026-08-25,M20490,U301,1,2190.00,,0.00,2190.00,tiktok,Ege,0.00,107.87
S115059,2026-08-25,M20491,U103,1,3290.00,,0.00,3290.00,instagram,Karadeniz,0.00,131.13
S115060,2026-08-25,M20492,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,89.21
S115061,2026-08-25,M18424,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,92.09
S115062,2026-08-25,M20493,U604,1,590.00,,0.00,590.00,google,Akdeniz,0.00,108.86
S115063,2026-08-25,M18107,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Marmara,0.00,96.15
S115064,2026-08-25,M18098,U408,3,690.00,,0.00,2070.00,google,Ege,0.00,101.09
S115065,2026-08-25,M20494,U502,1,790.00,,0.00,790.00,organik,Marmara,0.00,106.24
S115065,2026-08-25,M20494,U605,2,890.00,,0.00,1780.00,organik,Marmara,0.00,0.00
S115066,2026-08-25,M17842,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,İç Anadolu,0.00,113.23
S115067,2026-08-25,M20495,U406,1,990.00,,0.00,990.00,organik,Akdeniz,0.00,122.52
S115068,2026-08-25,M20496,U303,1,1290.00,,0.00,1290.00,tiktok,Ege,0.00,99.47
S115069,2026-08-25,M20497,U408,2,690.00,,0.00,1380.00,organik,Ege,0.00,115.55
S115070,2026-08-25,M20498,U502,2,790.00,,0.00,1580.00,instagram,Güneydoğu Anadolu,0.00,170.54
S115071,2026-08-25,M20499,U603,1,390.00,,0.00,390.00,organik,Marmara,0.00,99.27
S115071,2026-08-25,M20499,U404,1,1490.00,,0.00,1490.00,organik,Marmara,0.00,0.00
S115072,2026-08-25,M20500,U403,1,2890.00,,0.00,2890.00,organik,Ege,0.00,106.49
S115072,2026-08-25,M20500,U104,1,2490.00,,0.00,2490.00,organik,Ege,0.00,0.00
S115073,2026-08-25,M18818,U501,2,1190.00,HOSGELDIN30,714.00,1666.00,tiktok,Akdeniz,0.00,125.45
S115074,2026-08-25,M20037,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Marmara,0.00,93.55
S115075,2026-08-25,M20501,U605,3,890.00,,0.00,2670.00,tiktok,Marmara,0.00,108.97
S115075,2026-08-25,M20501,U504,1,490.00,,0.00,490.00,tiktok,Marmara,0.00,0.00
S115076,2026-08-26,M20502,U603,1,390.00,,0.00,390.00,instagram,Akdeniz,0.00,110.65
S115077,2026-08-26,M20503,U408,1,690.00,,0.00,690.00,organik,Marmara,0.00,95.89
S115078,2026-08-26,M18454,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Marmara,0.00,111.31
S115078,2026-08-26,M18454,U301,1,2190.00,HOSGELDIN30,657.00,1533.00,instagram,Marmara,0.00,0.00
S115079,2026-08-26,M14125,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Marmara,0.00,97.52
S115080,2026-08-26,M20504,U403,1,2890.00,,0.00,2890.00,organik,Marmara,0.00,91.36
S115081,2026-08-26,M14970,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Ege,0.00,108.97
S115082,2026-08-26,M19830,U103,1,3290.00,HOSGELDIN30,987.00,2303.00,google,İç Anadolu,0.00,110.30
S115083,2026-08-26,M20505,U602,2,290.00,HOSGELDIN30,174.00,406.00,organik,Marmara,0.00,89.11
S115084,2026-08-26,M20506,U203,1,3990.00,,0.00,3990.00,organik,İç Anadolu,0.00,107.91
S115085,2026-08-26,M20507,U602,1,290.00,,0.00,290.00,instagram,Ege,0.00,113.81
S115085,2026-08-26,M20507,U606,3,490.00,,0.00,1470.00,instagram,Ege,0.00,0.00
S115086,2026-08-26,M17412,U503,1,590.00,HOSGELDIN30,177.00,413.00,google,Doğu Anadolu,0.00,197.54
S115087,2026-08-26,M20508,U602,1,290.00,,0.00,290.00,tiktok,Akdeniz,0.00,126.53
S115088,2026-08-26,M17890,U502,1,790.00,,0.00,790.00,organik,İç Anadolu,0.00,104.77
S115089,2026-08-26,M19487,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Akdeniz,0.00,113.49
S115090,2026-08-26,M19036,U201,2,3490.00,HOSGELDIN30,2094.00,4886.00,instagram,Akdeniz,0.00,125.64
S115091,2026-08-26,M19005,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Doğu Anadolu,0.00,171.39
S115092,2026-08-26,M19992,U605,1,890.00,HOSGELDIN30,267.00,623.00,google,Marmara,0.00,90.34
S115093,2026-08-26,M18614,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Güneydoğu Anadolu,0.00,176.39
S115094,2026-08-26,M20509,U603,2,390.00,,0.00,780.00,organik,Marmara,0.00,95.72
S115095,2026-08-26,M19994,U401,1,6990.00,,0.00,6990.00,organik,Ege,0.00,112.83
S115096,2026-08-26,M18649,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Karadeniz,0.00,130.64
S115096,2026-08-26,M18649,U104,1,2490.00,HOSGELDIN30,747.00,1743.00,tiktok,Karadeniz,0.00,0.00
S115097,2026-08-26,M20295,U501,1,1190.00,HOSGELDIN30,357.00,833.00,instagram,Karadeniz,0.00,142.78
S115098,2026-08-26,M17785,U302,1,3690.00,HOSGELDIN30,1107.00,2583.00,instagram,Güneydoğu Anadolu,0.00,191.36
S115099,2026-08-26,M14269,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,99.52
S115100,2026-08-26,M20308,U404,2,1490.00,,0.00,2980.00,google,Ege,0.00,113.42
S115101,2026-08-26,M20510,U603,2,390.00,,0.00,780.00,tiktok,Marmara,0.00,91.46
S115102,2026-08-26,M18931,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Karadeniz,0.00,142.29
S115103,2026-08-26,M20511,U104,1,2490.00,,0.00,2490.00,google,Doğu Anadolu,0.00,199.04
S115104,2026-08-26,M20512,U104,1,2490.00,,0.00,2490.00,organik,Akdeniz,0.00,114.77
S115105,2026-08-26,M20513,U502,2,790.00,,0.00,1580.00,organik,Marmara,0.00,106.78
S115106,2026-08-26,M19834,U302,1,3690.00,,0.00,3690.00,instagram,Marmara,0.00,101.10
S115107,2026-08-26,M20514,U504,1,490.00,HOSGELDIN30,147.00,343.00,organik,Marmara,0.00,104.53
S115108,2026-08-26,M20515,U502,2,790.00,HOSGELDIN30,474.00,1106.00,google,Marmara,0.00,106.32
S115109,2026-08-26,M20516,U503,1,590.00,,0.00,590.00,organik,Akdeniz,0.00,129.64
S115110,2026-08-26,M18239,U501,3,1190.00,HOSGELDIN30,1071.00,2499.00,google,Ege,0.00,100.86
S115111,2026-08-26,M19751,U501,1,1190.00,HOSGELDIN30,357.00,833.00,organik,Marmara,0.00,108.94
S115111,2026-08-26,M19751,U408,1,690.00,HOSGELDIN30,207.00,483.00,organik,Marmara,0.00,0.00
S115112,2026-08-26,M20517,U203,1,3990.00,,0.00,3990.00,instagram,İç Anadolu,0.00,106.50
S115113,2026-08-26,M20518,U603,1,390.00,HOSGELDIN30,117.00,273.00,organik,Ege,0.00,110.47
S115113,2026-08-26,M20518,U506,1,890.00,HOSGELDIN30,267.00,623.00,organik,Ege,0.00,0.00
S115114,2026-08-26,M10787,U104,1,2490.00,,0.00,2490.00,google,Güneydoğu Anadolu,0.00,180.03
S115115,2026-08-26,M20519,U408,2,690.00,HOSGELDIN30,414.00,966.00,tiktok,İç Anadolu,0.00,104.81
S115116,2026-08-26,M18047,U405,2,1190.00,,0.00,2380.00,google,İç Anadolu,0.00,111.31
S115117,2026-08-26,M20520,U406,1,990.00,,0.00,990.00,instagram,Karadeniz,0.00,125.33
S115118,2026-08-26,M20521,U102,1,8900.00,,0.00,8900.00,organik,İç Anadolu,0.00,114.13
S115119,2026-08-26,M19310,U501,1,1190.00,HOSGELDIN30,357.00,833.00,google,Karadeniz,0.00,140.85
S115119,2026-08-26,M19310,U602,1,290.00,HOSGELDIN30,87.00,203.00,google,Karadeniz,0.00,0.00
S115120,2026-08-26,M18601,U501,1,1190.00,HOSGELDIN30,357.00,833.00,tiktok,Güneydoğu Anadolu,0.00,162.01
S115121,2026-08-26,M20522,U602,1,290.00,HOSGELDIN30,87.00,203.00,instagram,Ege,0.00,102.96
S115122,2026-08-26,M20123,U301,1,2190.00,,0.00,2190.00,tiktok,Karadeniz,0.00,133.32
